Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
saxonburgpa.com,,Local Government,Pennsylvania,accepted term,"Borough of Saxonburg, PA -- Note added 11/19/13 20:37",http://saxonburgpa.com/,6/6/13 18:08
sayrepa.org,,Local Government,Pennsylvania,accepted term,"Sayre Borough, PA -- Note added 10/1/14 20:12",http://sayrepa.org/,6/6/13 18:08
sayreville.com,,Local Government,New Jersey,accepted term,"sayreville, nj -- Note added 9/16/15 18:45",http://sayreville.com/,6/6/13 18:08
sbcity.org,,Local Government,California,accepted term,"City of San Bernardino, CA -- Note added 11/19/13 20:48",http://sbcity.org/,6/6/13 18:08
sbrda.org,,Local Government,California,accepted term,"Redevelopment Agency for the City of San Bernardino, CA -- Note added 11/19/13 20:47",#N/A,6/6/13 18:08
sbtnj.net,,Local Government,New Jersey,accepted term,"Township of South Brunswick, NJ -- Note added 11/19/13 21:19",http://www.sbtnj.net/,6/6/13 18:09
sburl.com,,Local Government,Vermont,accepted term,"City of South Burlington, VT -- Note added 4/8/14 18:47",http://www.sburl.com/,6/6/13 18:08
scarboroughmaine.org,,Local Government,Maine,accepted term,"Town of Scarborough, ME -- Note added 3/24/14 12:45",http://www.scarboroughmaine.org/,6/6/13 18:08
sccity.org,,Local Government,Utah,accepted term,"City of Santa Clara, UT -- Note added 3/20/14 17:02",http://www.sccity.org/,6/6/13 18:08
schaumburgtownship.org,,Local Government,Illinois,accepted term,"Schaumburg Township, IL -- Note added 7/3/14 17:34",http://schaumburgtownship.org/,6/6/13 18:08
schodack.org,,Local Government,New York,accepted term,"Town of Schodack, NY -- Note added 8/25/14 15:19",http://www.schodack.org/,6/6/13 18:08
schuylkillhaven.org,,Local Government,Pennsylvania,accepted term,"Schuylkill Haven Borough, PA -- Note added 10/1/14 20:17",http://schuylkillhaven.org/,6/6/13 18:08
schwenksville-pa.org,,Local Government,Pennsylvania,accepted term,"Borough of Schwenksville, PA -- Note added 8/5/13 19:13",http://schwenksville-pa.org/,6/6/13 18:08
sciotatownship-mn.us,,Local Government,Minnesota,accepted term,"Sciota Township, Dakota County, MN -- Note added 6/10/15 14:49",http://www.sciotatownship-mn.us/,6/10/15 14:48
scituateri.org,,Local Government,Rhode Island,accepted term,"Town of Scituate, RI -- Note added 7/1/15 13:43",http://scituateri.org/,6/6/13 18:08
scotchplainsnj.com,,Local Government,New Jersey,accepted term,"scotch plains, nj -- Note added 9/16/15 18:46",http://www.scotchplainsnj.gov/,6/6/13 18:08
scott-township.com,,Local Government,Pennsylvania,accepted term,"Scott Township, PA -- Note added 10/1/14 20:20",http://scott-township.com/,6/6/13 18:08
scottsville.org,,Local Government,Virginia,accepted term,"Town of Scottsville, VA -- Note added 7/11/14 18:42",http://www.scottsville.org/,6/6/13 18:08
sea-isle-city.nj.us,,Local Government,New Jersey,accepted term,"sea isle city, nj -- Note added 9/16/15 18:46",http://sea-isle-city.nj.us/,6/6/13 18:08
seabrightnj.org,,Local Government,New Jersey,accepted term,"sea bright, nj -- Note added 9/16/15 18:47",http://www.seabrightnj.org/sbnj/,6/6/13 18:08
seabrooknh.org,,Local Government,New Hampshire,accepted term,"seabrook, nh -- Note added 9/2/15 19:09",http://www.seabrooknh.info/,6/6/13 18:08
seafordde.com,,Local Government,Delaware,accepted term,"City of Seaford, DE -- Note added 6/7/13 17:21",http://seafordde.com/,6/6/13 18:08
seagirtboro.com,,Local Government,New Jersey,accepted term,"sea girt borough, nj -- Note added 9/16/15 18:47",http://seagirtboro.com/,6/6/13 18:08
seagoville.us,,Local Government,Texas,accepted term,"City of Seagoville, TX -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
searsmont.com,,Local Government,Maine,accepted term,"searsmont, ME -- Note added 8/27/15 19:57",http://searsmont.com/,6/6/13 18:08
seaside-heightsnj.org,,Local Government,New Jersey,accepted term,"seaside heights, nj -- Note added 9/16/15 18:47",http://www.seaside-heightsnj.org/,6/6/13 18:08
seasideparknj.org,,Local Government,New Jersey,accepted term,"Borough of seaside park, nj -- Note added 9/16/15 18:48",https://www.seasideparknj.org/,6/6/13 18:08
sebringohio.net.dnnmax.com,,Local Government,Ohio,accepted term,"Village of Sebring, OH -- Note added 8/2/13 16:29",http://sebringohio.net.dnnmax.com/,6/6/13 18:08
secaucusnj.org,,Local Government,New Jersey,accepted term,"town of secaucus, nj -- Note added 9/16/15 18:49",http://secaucusnj.gov/,6/6/13 18:08
selinsgrove.org,,Local Government,Pennsylvania,accepted term,"Selinsgrove Borough, PA -- Note added 10/1/14 20:21",http://selinsgrove.org/Pages/default.aspx,6/6/13 18:08
sellersvilleboro.org,,Local Government,Pennsylvania,accepted term,"Sellersville Borough, PA -- Note added 10/1/14 20:22",http://sellersvilleboro.org/home1/,6/6/13 18:08
selma-nc.com,,Local Government,North Carolina,accepted term,"Selma, NC -- Note added 9/15/15 17:56",http://selma-nc.com/,6/6/13 18:08
seneca.sc.us,,Local Government,South Carolina,accepted term,"seneca, sc -- Note added 8/28/15 15:31",http://seneca.sc.us/,6/6/13 18:08
senoia.com,,Local Government,Georgia,accepted term, -- Note added 8/25/15 16:07,http://senoia.com/,6/6/13 18:08
sergeantsville.org,,Local Government,New Jersey,accepted term,"sergeantsville, nj -- Note added 9/16/15 18:55",http://sergeantsville.org/,6/6/13 18:08
sevenfields.org,,Local Government,Pennsylvania,accepted term,"Seven Fields Borough, PA -- Note added 10/1/14 20:25",http://sevenfields.org/,6/6/13 18:08
sevenhillsohio.org,,Local Government,Ohio,accepted term,"City of Seven Hills, OH -- Note added 3/27/14 18:08",http://www.sevenhillsohio.org/,6/6/13 18:08
sewallspoint.org,,Local Government,Florida,accepted term,"Sewall's Point, FL -- Note added 7/1/15 18:49",http://sewallspoint.org/,6/6/13 18:08
sewickleyborough.org,,Local Government,Pennsylvania,accepted term,"Sewickley Borough, PA -- Note added 10/1/14 20:27",http://sewickleyborough.org/,6/6/13 18:08
sewickleyhills.com,,Local Government,Pennsylvania,accepted term,"Sewickley Hills Borough, PA -- Note added 10/1/14 20:28",http://www.sewickleyhills.com/,6/6/13 18:08
seymourcity.com,,Local Government,Indiana,accepted term,"seymour city, In -- Note added 8/27/15 14:56",http://seymourcity.com/,6/6/13 18:08
seymourct.org,,Local Government,Connecticut,accepted term,"Town of Seymour, CT -- Note added 2/4/15 6:53",http://www.seymourct.org/,6/6/13 18:08
seymourmissouri.org,,Local Government,Missouri,accepted term,"City of Seymour, MO -- Note added 8/25/14 15:08",http://www.seymourmissouri.org/,6/6/13 18:08
sfgov.org,,Local Government,California,accepted term,"City and County of San Francisco, CA -- Note added 1/17/14 15:17",http://sfgov.org/index.asp,6/6/13 18:08
sgcity.org,,Local Government,Utah,accepted term,"City of St. George, UT -- Note added 12/5/13 20:52",http://www.sgcity.org/,6/6/13 18:08
shadycove.net,,Local Government,Oregon,accepted term,"City of Shady Cove, OR -- Note added 6/20/14 7:11",http://shadycove.net/,6/6/13 18:08
shafter.com,,Local Government,California,accepted term,"City of Shafter, CA -- Note added 8/25/14 14:11",http://shafter.com/,6/6/13 18:08
shaftsbury.net,,Local Government,Vermont,accepted term,"Town of Shaftsbury, VT -- Note added 8/15/14 14:21",http://shaftsbury.net/,6/6/13 18:08
shakeronline.com,,Local Government,Ohio,accepted term,"City of Shaker Heights, OH -- Note added 3/27/14 18:09",http://shakeronline.com/,6/6/13 18:08
shaler.org,,Local Government,Pennsylvania,accepted term,"Shaler Township, PA -- Note added 10/1/14 20:29",http://shaler.org/,6/6/13 18:08
shalimarflorida.org,,Local Government,Florida,accepted term,"Town of Shalimar, FL -- Note added 8/2/13 15:17",http://www.shalimarflorida.org/,6/6/13 18:08
shamong.net,,Local Government,New Jersey,accepted term,"shamong township, nj -- Note added 9/16/15 18:55",http://www.shamong.net/,6/6/13 18:08
shapleigh.net,,Local Government,Maine,accepted term,"shapleigh, ME -- Note added 8/27/15 19:58",http://shapleigh.net/,6/6/13 18:08
sharonhillboro.com,,Local Government,Pennsylvania,accepted term,"Sharon Hill Borough, PA -- Note added 9/22/15 20:05",http://sharonhillboro.com/,6/6/13 18:08
sharonnh.org,,Local Government,New Hampshire,accepted term,"sharon, nh -- Note added 9/2/15 19:10",http://sharonnh.org/,6/6/13 18:08
sharonvt.net,,Local Government,Vermont,accepted term,"Town of Sharon, VT -- Note added 8/15/14 14:20",http://sharonvt.net/,6/6/13 18:08
sharpsburgborough.com,,Local Government,Pennsylvania,accepted term,"Sharpsburg Borough, PA -- Note added 10/1/14 20:30",http://sharpsburgborough.com/,6/6/13 18:08
sharpsburgmd.com,,Local Government,Maryland,accepted term,"Town of Sharpsburg, MD -- Note added 8/5/13 19:12",http://www.sharpsburgmd.com/,6/6/13 18:08
sharpsville.org,,Local Government,Pennsylvania,accepted term,"Sharpsville Borough, PA -- Note added 10/1/14 20:32",http://www.sharpsville.org/,6/6/13 18:08
shawneehillsoh.org,,Local Government,Ohio,accepted term,"Village of Shawnee Hills, OH -- Note added 11/9/15 21:01",http://www.shawneehillsoh.org/,6/6/13 18:08
shawneeok.org,,Local Government,Oklahoma,accepted term,"shawnee, Ok -- Note added 8/28/15 18:26",http://shawneeok.org/,6/6/13 18:08
shawneetownship.com,,Local Government,Ohio,accepted term,"Township of Shawnee, County of Allen, OH -- Note added 3/27/14 18:25",http://shawneetownship.com/,6/6/13 18:08
sheffieldalabama.org,,Local Government,Alabama,accepted term,"City of Sheffield, AL -- Note added 7/15/13 18:55",http://www.sheffieldalabama.org/,6/6/13 18:08
shelburnenh.com,,Local Government,New Hampshire,accepted term,"shelburne, nh -- Note added 9/2/15 19:10",http://shelburnenh.com/,6/6/13 18:08
shelburnevt.org,,Local Government,Vermont,accepted term,"Town of Shelburne, VT -- Note added 8/15/14 14:19",http://shelburnevt.org/,6/6/13 18:08
shelbymt.com,,Local Government,Montana,accepted term,"City of Shelby, MT -- Note added 11/22/13 13:57",http://shelbymt.com/,6/6/13 18:08
shelbytwp.org,,Local Government,Michigan,accepted term,"shelby township, mi -- Note added 9/3/15 16:07",http://shelbytwp.org/,6/6/13 18:08
shelbyvillekentucky.com,,Local Government,Kentucky,accepted term,"City of Shelbyville, KY -- Note added 8/25/14 14:35",http://www.shelbyvillekentucky.com/,6/6/13 18:08
shelbyvilletn.org,,Local Government,Tennessee,accepted term,"City of Shelbyville, TN -- Note added 6/26/14 13:18",http://shelbyvilletn.org/,6/6/13 18:08
sheldoniowa.com,,Local Government,Iowa,accepted term,"City of Sheldon, IA & Sheldon Chamber/Economic Development -- Note added 7/31/13 14:14",http://sheldoniowa.com/,6/6/13 18:08
shellrockiowa.org,,Local Government,Iowa,accepted term,"City of Shell Rock, IA -- Note added 3/24/14 12:48",http://shellrockiowa.org/,6/6/13 18:08
shepherdstown.us,,Local Government,West Virginia,accepted term,"Corporation of Shepherdstown, WV -- Note added 7/24/14 5:46",http://www.shepherdstown.us/,6/6/13 18:08
sherbornma.org,,Local Government,Massachusetts,accepted term,"sherborn, Ma -- Note added 8/26/15 16:20",http://sherbornma.org/Pages/index,6/6/13 18:08
sherburn.govoffice.com,,Local Government,Minnesota,accepted term,"City of Sherburn, MN -- Note added 5/1/15 2:32",http://www.sherburn.govoffice.com/,6/6/13 18:09
sheridantownship.org,,Local Government,Wisconsin,accepted term,"Town of Sheridan, WI -- Note added 8/6/14 5:59",http://sheridantownship.org/,6/6/13 18:08
shiawassee.net,,Local Government,Michigan,accepted term,"shiawassee, mi -- Note added 9/3/15 16:07",http://shiawassee.net/,6/6/13 18:08
shilohil.org,,Local Government,Illinois,accepted term,"Village of Shiloh, IL -- Note added 7/3/14 17:34",http://shilohil.org/,6/6/13 18:08
shinnstonwv.com,,Local Government,West Virginia,accepted term,"City of Shinnston, WV -- Note added 3/31/14 13:36",http://www.shinnstonwv.com/,6/6/13 18:08
shipbottom.org,,Local Government,New Jersey,accepted term,Borough of Ship Bottom -- Note added 9/16/15 19:06,http://www.shipbottom.org/,6/6/13 18:08
shipshewana.org,,Local Government,Indiana,accepted term,"shipshwena, In -- Note added 8/27/15 14:56",http://www.shipshewana.org/,6/6/13 18:08
shoholatwp.org,,Local Government,Pennsylvania,accepted term,"Shohola Township, PA -- Note added 10/1/14 20:34",http://shoholatwp.org/,6/6/13 18:08
shorehamvt.org,,Local Government,Vermont,accepted term,"Town of Shoreham, VT -- Note added 8/15/14 14:18",http://shorehamvt.org/,6/6/13 18:08
shorewood-hills.org,,Local Government,Wisconsin,accepted term,"Village of Shorewood Hills, WI -- Note added 8/6/14 6:00",http://shorewood-hills.org/,6/6/13 18:08
shorteralabama.com,,Local Government,Alabama,accepted term,"Town of Shorter, AL -- Note added 7/15/13 18:59",http://shorteralabama.com/,6/6/13 18:08
showcase.netins.net/web/cityofoxfordjunction,,Local Government,Iowa,accepted term,"Oxford Junction, Ia -- Note added 8/26/15 13:40",http://showcase.netins.net/web/cityofoxfordjunction/,6/6/13 18:08
showcase.netins.net/web/wyomingia,,Local Government,Iowa,accepted term,"City of Wyoming, Ia -- Note added 8/26/15 13:40",http://www.wyomingia.org/,6/6/13 18:08
shrewsburyboro.com,,Local Government,New Jersey,accepted term,Borough of Shrewsbury New Jersey -- Note added 9/16/15 19:06,http://www.shrewsburyboro.com/,6/6/13 18:08
shrewsburytownship.org,,Local Government,Pennsylvania,accepted term,"Shrewsbury Township, PA -- Note added 10/1/14 20:35",http://www.shrewsburytownship.org/Default.aspx,6/6/13 18:08
shrewsburyvt.org,,Local Government,Vermont,accepted term,"Town of Shrewsbury, VT -- Note added 8/15/14 14:17",http://shrewsburyvt.org/,6/6/13 18:08
shullsburgwisconsin.org,,Local Government,Wisconsin,accepted term,"City of Shullsburg, WI -- Note added 8/6/14 6:01",http://shullsburgwisconsin.org/,6/6/13 18:08
shutesbury.org,,Local Government,Massachusetts,accepted term,"shutesbury, Ma n  -- Note added 8/26/15 16:20",http://www.shutesbury.org/,6/6/13 18:08
sibfl.net,,Local Government,Florida,accepted term,"The City of Sunny Isles Beach, FL -- Note added 7/1/15 18:53",http://www.sibfl.net/,6/6/13 18:08
sidelake.org,,Local Government,Minnesota,accepted term,"Side Lake, MN community; Town of French, MN -- Note added 5/1/15 2:35",http://www.sidelake.org/,6/6/13 18:08
sidneyoh.com,,Local Government,Ohio,accepted term,"City of Sidney, OH -- Note added 3/27/14 18:26",http://sidneyoh.com/,6/6/13 18:08
siloamsprings.com,,Local Government,Arkansas,accepted term,"City of Siloam Springs, AR -- Note added 7/17/13 19:00",http://siloamsprings.com/,6/6/13 18:08
silverbay.com,,Local Government,Minnesota,accepted term,"City of Silver Bay, MN -- Note added 5/1/15 2:37",http://www.silverbay.com/,6/6/13 18:08
silverbrooktownship.org,,Local Government,Minnesota,accepted term,"Silver Brook Township, MN -- Note added 6/2/15 1:24",http://www.silverbrooktownship.org/,6/6/13 18:08
silvercreekny.com,,Local Government,New York,accepted term,"Village of Silver Creek, NY -- Note added 3/20/14 17:04",http://silvercreekny.com/,6/6/13 18:08
silvercreektwp.com,,Local Government,Minnesota,accepted term,"Silver Creek Township, MN -- Note added 6/2/15 1:25",http://www.silvercreektwp.com/,6/6/13 18:08
silverlaketwp.org,,Local Government,Pennsylvania,accepted term,"Silver Lake Township, PA -- Note added 10/1/14 20:36",http://silverlaketwp.org/,6/6/13 18:08
silverthorne.org,,Local Government,Colorado,accepted term,"Town of Silverthorne, CO -- Note added 7/14/14 6:16",http://www.silverthorne.org/,6/6/13 18:08
silverton.or.us,,Local Government,Oregon,accepted term,"City of Silverton, OR -- Note added 6/20/14 7:09",http://silverton.or.us/,6/6/13 18:08
simpsonville.com,,Local Government,South Carolina,accepted term,"simpsonville, sc -- Note added 8/28/15 15:31",http://www.simpsonville.com/,6/6/13 18:08
sioux-city.org,,Local Government,Iowa,accepted term,"Siuox-City, Ia -- Note added 8/26/15 13:41",https://sioux-city.org/,6/6/13 18:08
siouxcenter.org,,Local Government,Iowa,accepted term,"Sioux Center, IA -- Note added 8/26/15 13:41",http://siouxcenter.org/,6/6/13 18:08
siouxfalls.org,,Local Government,South Dakota,accepted term,"City of Sioux Falls, SD -- Note added 7/17/14 5:59",http://www.siouxfalls.com/,6/6/13 18:08
sites.google.com/site/cityofhancock,,Local Government,Minnesota,accepted term,"City of Hancock, MN -- Note added 6/10/15 13:51",https://sites.google.com/site/cityofhancock/,6/6/13 18:09
sites.google.com/site/damariscottame,,Local Government,Maine,accepted term,"damariscotta, me -- Note added 8/27/15 19:58",http://www.townofdamariscotta.com/,6/6/13 18:08
sites.google.com/site/lakewoodtownshipmn,,Local Government,Minnesota,accepted term,"Lakewood Township, MN -- Note added 6/10/15 14:09",https://sites.google.com/site/lakewoodtownshipmn/,6/6/13 18:08
sites.google.com/site/mytownofnorway,,Local Government,Wisconsin,accepted term,"Town of Norway, WI -- Note added 8/12/14 6:53",https://sites.google.com/site/mytownofnorway/home,6/6/13 18:09
sites.google.com/site/townofbarton,,Local Government,Vermont,accepted term,"Town of Barton, VT -- Note added 8/15/14 14:23",https://sites.google.com/site/townofbarton/,6/6/13 18:08
sites.google.com/site/wabanatownship,,Local Government,Minnesota,accepted term,"Wabana Township, MN -- Note added 4/26/15 5:51",https://sites.google.com/site/wabanatownship/,6/6/13 18:08
