Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
somersetcounty-me.org,,County Government,Maine,accepted term,"somerset county, me -- Note added 8/27/15 19:59",http://somersetcounty-me.org/,6/6/13 18:08
southamptoncounty.org,,County Government,Virginia,accepted term,"Southampton County, VA -- Note added 6/27/14 14:30",http://southamptoncounty.org/T0.aspx?PID=2,6/6/13 18:08
spaldingcounty.com,,County Government,Georgia,accepted term,"Spalding County, Ga -- Note added 8/25/15 16:08",http://spaldingcounty.com/,6/6/13 18:08
spokanecounty.org,,County Government,Washington,accepted term,"Spokane County, WA -- Note added 11/17/14 6:53",http://spokanecounty.org/,6/6/13 18:08
spotsylvania.va.us,,County Government,Virginia,accepted term,"Spotsylvania County, VA -- Note added 6/27/14 14:45",http://www.spotsylvania.va.us/,6/6/13 18:08
staffordcounty.org,,County Government,Kansas,accepted term,"Stafford County, KS -- Note added 7/10/14 5:35",http://staffordcounty.org/,6/6/13 18:08
stclairco.com,,County Government,Alabama,accepted term,"St. Clair County, AL -- Note added 7/17/13 12:41",http://www.stclairco.com/,6/6/13 18:08
stclaircounty.org,,County Government,Michigan,accepted term,"st clair county, mi -- Note added 9/3/15 16:11",http://stclaircounty.org/Main/Default.aspx,6/6/13 18:08
stevenscoks.org,,County Government,Kansas,accepted term,"Stevens County, KS -- Note added 7/10/14 5:33",http://www.stevenscoks.org/,6/6/13 18:08
stewartcogov.com,,County Government,Tennessee,accepted term,"Stewart County, TN -- Note added 8/5/13 18:44",http://stewartcogov.com/,6/6/13 18:08
stjamesla.com,,County Government,Louisiana,accepted term,"St. James Parish, La -- Note added 8/24/15 15:11",http://www.stjamesla.com/,6/6/13 18:08
stjosephcountyindiana.com,,County Government,Indiana,accepted term,"st joseph county, In -- Note added 8/27/15 14:57",http://stjosephcountyindiana.com/,6/6/13 18:08
stjosephcountymi.org,,County Government,Michigan,accepted term,"st joseph county, mi -- Note added 9/3/15 16:12",http://stjosephcountymi.org/,6/6/13 18:08
stmartinparish-la.org,,County Government,Louisiana,accepted term,"St. Martin Parish, La -- Note added 8/24/15 15:11",http://www.stmartinparish.net/,6/6/13 18:08
stmaryscountycfc.org,,County Government,Maryland,accepted term,"The Chesapeake Bay Area CFC includes St. Mary's County, MD. http://apps.opm.gov/CampaignLocator/CampaignLocator.cfm?CampCode=0405  -- Note added 6/3/14 19:35",#N/A,6/6/13 18:08
stpgov.org,,County Government,Louisiana,accepted term,"St. Tammanay Parish, La -- Note added 8/24/15 15:12",http://stpgov.org/,6/6/13 18:08
sublettewyo.com,,County Government,Wyoming,accepted term,"Sublette County, WY -- Note added 6/6/13 18:09",http://sublettewyo.com/,6/6/13 18:09
sullivancounty-pa.us,,County Government,Pennsylvania,accepted term,"Sullivan County, PA -- Note added 10/1/14 21:10",http://www.sullivancounty-pa.org/,6/6/13 18:08
sullycounty.net,,County Government,South Dakota,accepted term,"Sully County, SD -- Note added 7/17/14 6:02",http://sullycounty.net/,6/6/13 18:08
summitoh.net,,County Government,Ohio,accepted term,"County of Summit, OH -- Note added 9/9/13 18:56",https://co.summitoh.net/,6/6/13 18:08
sumnertn.org,,County Government,Tennessee,accepted term,"Sumner County, TN -- Note added 6/26/14 13:28",http://sumnertn.org/,6/6/13 18:08
sumtercountyga.us,,County Government,Georgia,accepted term,"Sumter County, Ga -- Note added 8/25/15 16:10",http://sumtercountyga.us/,6/6/13 18:08
sumtercountysc.org,,County Government,South Carolina,accepted term,"sumter county, sc -- Note added 8/28/15 15:36",http://sumtercountysc.org/,6/6/13 18:08
sussex.nj.us,,County Government,New Jersey,accepted term,"Sussex County, NJ -- Note added 1/6/14 20:07",http://sussex.nj.us/,6/6/13 18:08
sweet.wy.us,,County Government,Wyoming,accepted term,"Sweetwater County, WY -- Note added 6/7/13 16:14",http://sweet.wy.us/,6/6/13 18:08
swiftcounty.com,,County Government,Minnesota,accepted term,"Swift County, MN -- Note added 6/2/15 1:47",http://www.swiftcounty.com/,6/6/13 18:08
tamacounty.org,,County Government,Iowa,accepted term,"Tama County, Ia -- Note added 8/26/15 13:56",http://www.tamacounty.org/,6/6/13 18:08
tangipahoa.org,,County Government,Louisiana,accepted term,"Tangipahoa Parish, La -- Note added 8/24/15 15:15",http://www.tangipahoa.org/,6/6/13 18:08
taoscounty.org,,County Government,New Mexico,accepted term,"Taos County, NM -- Note added 6/6/13 18:09",http://taoscounty.org/,6/6/13 18:09
tattnall.com,,County Government,Georgia,accepted term,"Tattnall County, Ga n  -- Note added 8/25/15 16:11",http://tattnall.com/,6/6/13 18:08
tazewell.com,,County Government,Illinois,accepted term,"Tazwell County, IL -- Note added 7/3/14 17:42",http://tazewell.com/,6/6/13 18:08
tazewellcounty.org,,County Government,Virginia,accepted term,"Tazewell County, VA -- Note added 6/27/14 14:56",http://tazewellcounty.org/,6/6/13 18:08
tcdrs.org,,County Government,Texas,accepted term,Texas County & District Retirement System (TCDRS) -- Note added 8/18/14 18:40,https://www.tcdrs.org/Pages/Home.aspx,6/6/13 18:08
tetoncomt.org,,County Government,Montana,accepted term,"Teton County, MT -- Note added 11/22/13 14:00",http://tetoncomt.org/,6/6/13 18:08
tetonwyo.org,,County Government,Wyoming,accepted term,"Teton County, WY -- Note added 6/7/13 16:14",http://www.tetonwyo.org/,6/6/13 18:08
thomascountyboc.org,,County Government,Georgia,accepted term,"Thomas County, Ga -- Note added 8/25/15 16:12",http://thomascountyboc.org/,6/6/13 18:08
tiftcounty.org,,County Government,Georgia,accepted term,"Tift County, Ga -- Note added 8/25/15 16:12",http://tiftcounty.org/,6/6/13 18:08
tillmancounty.org,,County Government,Oklahoma,accepted term,"Tillman County, OK -- Note added 8/2/13 15:00",http://tillmancounty.org/,8/2/13 15:00
tiptonco.com,,County Government,Tennessee,accepted term,"Tipton County, TN -- Note added 6/26/14 7:18",http://tiptonco.com/,6/6/13 18:08
torrancecountynm.org,,County Government,New Mexico,accepted term,"Torrance County, NM -- Note added 7/16/14 5:44",http://torrancecountynm.org/,6/6/13 18:08
townofkershaw.net,,County Government,South Carolina,accepted term,"kershaw county, sc -- Note added 8/28/15 15:57",http://www.kershaw.sc.gov/,6/6/13 18:09
tpcg.org,,County Government,Louisiana,accepted term,"Terrebonne Parish, La -- Note added 8/24/15 15:27",http://tpcg.org/,6/6/13 18:09
transylvaniacounty.org,,County Government,North Carolina,accepted term,"transylvania county, NC -- Note added 9/15/15 18:41",http://transylvaniacounty.org/,6/6/13 18:09
tremplocounty.com,,County Government,Wisconsin,accepted term,"County of Trempealeau, WI -- Note added 8/12/14 5:38",http://tremplocounty.com/default/,6/6/13 18:09
trinitycounty.org,,County Government,California,accepted term,"Trinity County, CA -- Note added 8/14/14 19:43",http://www.trinitycounty.org/,6/6/13 18:09
troupcountyga.org,,County Government,Georgia,accepted term,"Troup County, Ga -- Note added 8/25/15 16:14",http://troupcountyga.org/,6/6/13 18:09
tulsacounty.org,,County Government,Oklahoma,accepted term,"Tulsa County, OK -- Note added 8/2/13 14:56",http://www.tulsacounty.org/Tulsacounty/default.aspx,6/6/13 18:09
tunicacounty.com,,County Government,Mississippi,accepted term,"Tunica County, MS -- Note added 7/28/14 14:54",http://tunicacounty.com/portal/,6/6/13 18:09
tuscco.com,,County Government,Alabama,accepted term,"Tuscaloosa County, AL -- Note added 7/17/13 13:16",http://www.tuscco.com/,6/6/13 18:09
tuscolacounty.org,,County Government,Michigan,accepted term,"tuscola county, mi -- Note added 9/3/15 16:18",http://www.tuscolacounty.org/,6/6/13 18:09
twiggscounty.us,,County Government,Georgia,accepted term,"Twiggs County, Ga -- Note added 8/25/15 16:14",http://twiggscounty.us/,6/6/13 18:09
twinfallscounty.org,,County Government,Idaho,accepted term,"Twin Falls County, ID -- Note added 7/5/13 19:00",http://www.twinfallscounty.org/,6/6/13 18:09
ucnj.org,,County Government,New Jersey,accepted term,"union county, nj -- Note added 9/16/15 19:27",http://ucnj.org/,6/6/13 18:09
uintacounty.com,,County Government,Wyoming,accepted term,"Uinta County, WY -- Note added 7/23/14 5:38",http://www.uintacounty.com/,6/6/13 18:09
union-county.org,,County Government,Oregon,accepted term,"Union County, OR -- Note added 6/20/14 6:52",http://union-county.org/,6/6/13 18:09
unioncountypa.org,,County Government,Pennsylvania,accepted term,"Union County, PA -- Note added 10/2/14 18:13",http://unioncountypa.org/,6/6/13 18:09
upshurcounty.org,,County Government,West Virginia,accepted term,"Upshur County, WV -- Note added 3/31/14 13:40",http://upshurcounty.org/home.html,6/6/13 18:09
user.camtel.net/cameron/public,,County Government,Louisiana,accepted term,"Cameron Parish, LA -- Note added 8/24/15 15:29",http://www.parishofcameron.net/,6/6/13 18:09
vancecounty.org,,County Government,North Carolina,accepted term,"vance county, NC -- Note added 9/15/15 18:46",http://www.vancecounty.org/,6/6/13 18:09
vanderburghgov.org,,County Government,Indiana,accepted term,"evansville and vanderburgh Counties, In -- Note added 8/27/15 15:01",http://vanderburghgov.org/,6/6/13 18:09
vanwertcounty.org,,County Government,Ohio,accepted term,"County of Van Wert, OH -- Note added 3/28/14 17:21",http://vanwertcounty.org/,6/6/13 18:09
ventura.org,,County Government,California,accepted term,"County of Ventura, CA -- Note added 7/22/14 16:57",http://www.ventura.org/,6/6/13 18:08
victoriacountytx.org,,County Government,Texas,accepted term,"Victoria County, TX -- Note added 8/14/14 13:32",http://www.victoriacountytx.org/index.php/en/,6/6/13 18:09
visitmcleancounty.com,,County Government,North Dakota,accepted term,"McLean County, ND -- Note added 8/13/14 17:55",http://www.visitmcleancounty.com/mcleanhome.html,6/6/13 18:09
visitmonmouth.com,,County Government,New Jersey,accepted term,"monmouth county, nj -- Note added 9/16/15 19:32",http://visitmonmouth.com/,6/6/13 18:09
volusia.org,,County Government,Florida,accepted term,"Volusia County, FL -- Note added 1/14/14 16:35",http://www.volusia.org/,6/6/13 18:09
wabaunsee.kansasgov.com,,County Government,Kansas,accepted term,"Wabaunsee County, KS -- Note added 7/10/14 5:26",http://ks-wabaunsee.manatron.com/,6/6/13 18:09
wakegov.com,,County Government,North Carolina,accepted term,"wake county, NC -- Note added 9/15/15 18:47",http://www.wakegov.com/Pages/default.aspx,6/6/13 18:09
walkercounty.com,,County Government,Alabama,accepted term,"Walker County, AL -- Note added 7/17/13 13:19",http://walkercounty.com/,6/6/13 18:09
waltoncountyga.org,,County Government,Georgia,accepted term,"Walton County, Ga -- Note added 8/25/15 16:19",http://www.waltoncountyga.gov/,6/6/13 18:09
wapellocounty.org,,County Government,Iowa,accepted term,"Wapello County, Ia -- Note added 8/26/15 14:02",http://wapellocounty.org/,6/6/13 18:09
warecounty.com,,County Government,Georgia,accepted term,"Ware County, Ga -- Note added 8/25/15 16:20",http://warecounty.com/,6/6/13 18:09
warrencountyva.net,,County Government,Virginia,accepted term,"Warren County, VA -- Note added 7/11/14 20:22",http://www.warrencountyva.net/,6/6/13 18:09
washco-md.net,,County Government,Maryland,accepted term,"Washington County, MD -- Note added 5/27/14 4:47",http://www.washco-md.net/,6/6/13 18:09
washconc.org,,County Government,North Carolina,accepted term,"washington county, nc -- Note added 9/15/15 18:48",http://washconc.org/,6/6/13 18:09
washcova.com,,County Government,Virginia,accepted term,"County of Washington, VA -- Note added 7/11/14 20:22",http://washcova.com/,6/6/13 18:09
washington-la.org,,County Government,Louisiana,accepted term,"Washington Parish, La -- Note added 8/24/15 15:31",http://www.washingtonparishalerts.org/,6/6/13 18:09
washingtoncountytn.org,,County Government,Tennessee,accepted term,"Washington County, TN -- Note added 6/26/14 7:04",http://www.washingtoncountytn.org/,6/6/13 18:09
washingtonfl.com,,County Government,Florida,accepted term,"Washington County, FL official site -- Note added 7/6/15 17:00",http://washingtonfl.com/,6/6/13 18:09
washingtongov.org,,County Government,Ohio,accepted term,"Washington County, OH -- Note added 6/6/13 18:09",http://washingtongov.org/,6/6/13 18:09
washoecounty.us,,County Government,Nevada,accepted term,"Washoe County, NV -- Note added 9/9/13 18:57",#N/A,6/6/13 18:08
wataugacounty.org,,County Government,North Carolina,accepted term,"watauga county, NC -- Note added 9/15/15 18:48",http://wataugacounty.org/main/,6/6/13 18:09
waynecounty.com,,County Government,Michigan,accepted term,"wayne county, mi -- Note added 9/3/15 16:22",http://waynecounty.com/,6/6/13 18:09
waynecounty.ms,,County Government,Mississippi,accepted term,"Wayne County, MS -- Note added 7/28/14 15:03",http://waynecounty.ms/index.php,6/6/13 18:09
waynecountyne.org,,County Government,Nebraska,accepted term,"Wayne County, NE -- Note added 12/9/13 18:44",http://waynecountyne.org/,6/6/13 18:09
waynecountytn.org,,County Government,Tennessee,accepted term,"Wayne County, TN -- Note added 6/26/14 7:01",http://waynecountytn.org/,6/6/13 18:09
waynegov.com,,County Government,North Carolina,accepted term,"wayne county, NC -- Note added 9/15/15 18:49",http://waynegov.com/site/default.aspx?PageID=1,6/6/13 18:09
wayneohio.org,,County Government,Ohio,accepted term,"County of Wayne, OH -- Note added 3/28/14 17:42",http://wayneohio.org/,6/6/13 18:09
webbcounty.com,,County Government,Texas,accepted term,"Webb County, TX -- Note added 8/13/14 16:56",http://webbcounty.com/,6/6/13 18:09
webstercountyia.org,,County Government,Iowa,accepted term,"Webster County, Ia -- Note added 8/26/15 14:03",http://webstercountyia.org/,6/6/13 18:09
wellscounty.org,,County Government,Indiana,accepted term,"wells county, In -- Note added 8/27/15 15:03",http://wellscounty.org/,6/6/13 18:09
westmoreland-county.org,,County Government,Virginia,accepted term,"Westmoreland County, VA -- Note added 7/11/14 20:24",http://westmoreland-county.org/,6/6/13 18:09
wexfordcounty.org,,County Government,Michigan,accepted term,"wexford county, mi -- Note added 9/3/15 16:23",http://wexfordcounty.org/,6/6/13 18:09
whitecounty.net,,County Government,Georgia,accepted term,"White County, Ga -- Note added 8/25/15 16:21",http://whitecounty.net/,6/6/13 18:09
whitecountyar.org,,County Government,Arkansas,accepted term,"White County, AR -- Note added 7/17/13 19:01",http://www.whitecountyar.org/,6/6/13 18:09
whiteside.org,,County Government,Illinois,accepted term,"Whiteside County, IL -- Note added 7/7/14 15:57",http://www.whiteside.org/,6/6/13 18:09
whitmancounty.org,,County Government,Washington,accepted term,"Whitman County, WA -- Note added 11/12/14 6:18",http://whitmancounty.org/,6/6/13 18:09
whittemoreiowa.com,,County Government,Iowa,accepted term,"Wright County, Ia -- Note added 8/26/15 14:10",http://wrightcounty.org/,6/6/13 18:09
wi-ozaukeecounty.civicplus.com,,County Government,Wisconsin,accepted term,"Ozaukee County, WI -- Note added 8/13/14 12:39",http://wi-ozaukeecounty.civicplus.com/,8/13/14 12:38
wicomicocounty.org,,County Government,Maryland,accepted term,"Wicomico County, MD -- Note added 5/27/14 4:53",http://www.wicomicocounty.org/,6/6/13 18:09
wilkescounty.net,,County Government,North Carolina,accepted term,"wilkes county, NC -- Note added 9/14/15 20:56",http://wilkescounty.net/,6/6/13 18:09
willcountyillinois.com,,County Government,Illinois,accepted term,"Will County, IL -- Note added 7/7/14 15:57",http://willcountyillinois.com/,6/6/13 18:09
wilson-co.com,,County Government,North Carolina,accepted term,"wilson county, nc -- Note added 9/14/15 20:55",http://www.wilson-co.com/,6/6/13 18:09
wilsoncountytn.com,,County Government,Tennessee,accepted term,"Wilson County, TN -- Note added 6/26/14 7:00",http://wilsoncountytn.com/,6/6/13 18:09
wisecounty.org,,County Government,Virginia,accepted term,"Wise County, VA -- Note added 7/11/14 20:25",http://wisecounty.org/,6/6/13 18:09
woodcountywv.com,,County Government,West Virginia,accepted term,"Wood County, WV -- Note added 7/24/14 5:49",http://woodcountywv.com/,6/6/13 18:09
